date,ppg,ecg,spo2
2001-01-01T00:00:10.583545,74,0,0
2001-01-01T00:00:10.600212,72,0,0
2001-01-01T00:00:10.616879,69,0,0
2001-01-01T00:00:10.633546,68,0,0
2001-01-01T00:00:10.650213,62,0,0
2001-01-01T00:00:10.666880,55,0,0
2001-01-01T00:00:10.683547,50,0,0
2001-01-01T00:00:10.700214,46,0,0
2001-01-01T00:00:10.716881,42,0,0
2001-01-01T00:00:10.733548,39,0,0
2001-01-01T00:00:10.750215,37,0,0
2001-01-01T00:00:10.766882,35,0,0
2001-01-01T00:00:10.783549,35,0,0
2001-01-01T00:00:10.800216,35,0,0
2001-01-01T00:00:10.816883,36,0,0
2001-01-01T00:00:10.833550,37,0,0
2001-01-01T00:00:10.850217,37,0,0
2001-01-01T00:00:10.866884,37,0,0
2001-01-01T00:00:10.883551,36,0,0
2001-01-01T00:00:10.900218,34,0,0
2001-01-01T00:00:10.916885,33,0,0
2001-01-01T00:00:10.933552,35,0,0
2001-01-01T00:00:10.950219,33,0,0
2001-01-01T00:00:10.966886,31,0,0
2001-01-01T00:00:10.983553,28,0,0
2001-01-01T00:00:11.000220,26,0,0
2001-01-01T00:00:11.016887,24,0,0
2001-01-01T00:00:11.033554,21,0,0
2001-01-01T00:00:11.050221,18,0,0
2001-01-01T00:00:11.066888,17,0,0
2001-01-01T00:00:11.083555,16,0,0
2001-01-01T00:00:11.100222,19,0,0
2001-01-01T00:00:11.116889,25,0,0
2001-01-01T00:00:11.133556,35,0,0
2001-01-01T00:00:11.150223,44,0,0
2001-01-01T00:00:11.166890,55,0,0
2001-01-01T00:00:11.183557,63,0,0
2001-01-01T00:00:11.200224,71,0,0
2001-01-01T00:00:11.216891,75,0,0
2001-01-01T00:00:11.233558,74,0,0
2001-01-01T00:00:11.250225,72,0,0
2001-01-01T00:00:11.266892,68,0,0
2001-01-01T00:00:11.283559,64,0,0
2001-01-01T00:00:11.300226,59,0,0
2001-01-01T00:00:11.316893,55,0,0
2001-01-01T00:00:11.333560,52,0,0
2001-01-01T00:00:11.350227,48,0,0
2001-01-01T00:00:11.366894,45,0,0
2001-01-01T00:00:11.383561,46,0,0
2001-01-01T00:00:11.400228,43,0,0
2001-01-01T00:00:11.416895,42,0,0
2001-01-01T00:00:11.433562,40,0,0
2001-01-01T00:00:11.450229,40,0,0
2001-01-01T00:00:11.466896,40,0,0
2001-01-01T00:00:11.483563,40,0,0
2001-01-01T00:00:11.500230,40,0,0
2001-01-01T00:00:11.516897,40,0,0
2001-01-01T00:00:11.533564,39,0,0
2001-01-01T00:00:11.550231,37,0,0
2001-01-01T00:00:11.566898,35,0,0
2001-01-01T00:00:11.583565,33,0,0
2001-01-01T00:00:11.600232,30,0,0
2001-01-01T00:00:11.616899,28,0,0
2001-01-01T00:00:11.633566,26,0,0
2001-01-01T00:00:11.650233,24,0,0
2001-01-01T00:00:11.666900,22,0,0
2001-01-01T00:00:11.683567,20,0,0
2001-01-01T00:00:11.700234,24,0,0
2001-01-01T00:00:11.716901,22,0,0
2001-01-01T00:00:11.733568,22,0,0
2001-01-01T00:00:11.750235,24,0,0
2001-01-01T00:00:11.766902,31,0,0
2001-01-01T00:00:11.783569,40,0,0
2001-01-01T00:00:11.800236,50,0,0
2001-01-01T00:00:11.816903,60,0,0
2001-01-01T00:00:11.833570,70,0,0
2001-01-01T00:00:11.850237,75,0,0
2001-01-01T00:00:11.866904,78,0,0
2001-01-01T00:00:11.883571,77,0,0
2001-01-01T00:00:11.900238,74,0,0
2001-01-01T00:00:11.916905,69,0,0
2001-01-01T00:00:11.933572,65,0,0
2001-01-01T00:00:11.950239,58,0,0
2001-01-01T00:00:11.966906,54,0,0
2001-01-01T00:00:11.983573,50,0,0
2001-01-01T00:00:12.000240,47,0,0
2001-01-01T00:00:12.016907,44,0,0
2001-01-01T00:00:12.033574,42,0,0
2001-01-01T00:00:12.050241,40,0,0
2001-01-01T00:00:12.066908,40,0,0
2001-01-01T00:00:12.083575,40,0,0
2001-01-01T00:00:12.100242,40,0,0
2001-01-01T00:00:12.116909,40,0,0
2001-01-01T00:00:12.133576,40,0,0
2001-01-01T00:00:12.150243,43,0,0
2001-01-01T00:00:12.166910,42,0,0
2001-01-01T00:00:12.183577,39,0,0
2001-01-01T00:00:12.200244,38,0,0
2001-01-01T00:00:12.216911,35,0,0
2001-01-01T00:00:12.233578,33,0,0
2001-01-01T00:00:12.250245,31,0,0
2001-01-01T00:00:12.266912,28,0,0
2001-01-01T00:00:12.283579,27,0,0
2001-01-01T00:00:12.300246,25,0,0
2001-01-01T00:00:12.316913,23,0,0
2001-01-01T00:00:12.333580,22,0,0
2001-01-01T00:00:12.350247,20,0,0
2001-01-01T00:00:12.366914,18,0,0
2001-01-01T00:00:12.383581,17,0,0
2001-01-01T00:00:12.400248,16,0,0
2001-01-01T00:00:12.416915,18,0,0
2001-01-01T00:00:12.433582,22,0,0
2001-01-01T00:00:12.450249,36,0,0
2001-01-01T00:00:12.466916,44,0,0
2001-01-01T00:00:12.483583,55,0,0
2001-01-01T00:00:12.500250,65,0,0
2001-01-01T00:00:12.516917,72,0,0
2001-01-01T00:00:12.533584,76,0,0
2001-01-01T00:00:12.550251,76,0,0
2001-01-01T00:00:12.566918,73,0,0
2001-01-01T00:00:12.583585,69,0,0
2001-01-01T00:00:12.600252,62,0,0
2001-01-01T00:00:12.616919,58,0,0
2001-01-01T00:00:12.633586,54,0,0
2001-01-01T00:00:12.650253,51,0,0
2001-01-01T00:00:12.666920,47,0,0
2001-01-01T00:00:12.683587,44,0,0
2001-01-01T00:00:12.700254,42,0,0
2001-01-01T00:00:12.716921,40,0,0
2001-01-01T00:00:12.733588,40,0,0
2001-01-01T00:00:12.750255,39,0,0
2001-01-01T00:00:12.766922,39,0,0
2001-01-01T00:00:12.783589,40,0,0
2001-01-01T00:00:12.800256,40,0,0
2001-01-01T00:00:12.816923,40,0,0
2001-01-01T00:00:12.833590,39,0,0
2001-01-01T00:00:12.850257,37,0,0
2001-01-01T00:00:12.866924,36,0,0
2001-01-01T00:00:12.883591,34,0,0
2001-01-01T00:00:12.900258,35,0,0
2001-01-01T00:00:12.916925,33,0,0
2001-01-01T00:00:12.933592,31,0,0
2001-01-01T00:00:12.950259,27,0,0
2001-01-01T00:00:12.966926,25,0,0
2001-01-01T00:00:12.983593,23,0,0
2001-01-01T00:00:13.000260,22,0,0
2001-01-01T00:00:13.016927,20,0,0
2001-01-01T00:00:13.033594,19,0,0
2001-01-01T00:00:13.050261,18,0,0
2001-01-01T00:00:13.066928,16,0,0
2001-01-01T00:00:13.083595,15,0,0
2001-01-01T00:00:13.100262,14,0,0
2001-01-01T00:00:13.116929,13,0,0
2001-01-01T00:00:13.133596,14,0,0
2001-01-01T00:00:13.150263,18,0,0
2001-01-01T00:00:13.166930,25,0,0
2001-01-01T00:00:13.183597,34,0,0
2001-01-01T00:00:13.200264,44,0,0
2001-01-01T00:00:13.216931,60,0,0
2001-01-01T00:00:13.233598,68,0,0
2001-01-01T00:00:13.250265,73,0,0
2001-01-01T00:00:13.266932,73,0,0
2001-01-01T00:00:13.283599,71,0,0
2001-01-01T00:00:13.300266,68,0,0
2001-01-01T00:00:13.316933,63,0,0
2001-01-01T00:00:13.333600,58,0,0
2001-01-01T00:00:13.350267,54,0,0
2001-01-01T00:00:13.366934,49,0,0
2001-01-01T00:00:13.383601,46,0,0
2001-01-01T00:00:13.400268,43,0,0
2001-01-01T00:00:13.416935,40,0,0
2001-01-01T00:00:13.433602,39,0,0
2001-01-01T00:00:13.450269,38,0,0
2001-01-01T00:00:13.466936,35,0,0
2001-01-01T00:00:13.483603,35,0,0
2001-01-01T00:00:13.500270,36,0,0
2001-01-01T00:00:13.516937,36,0,0
2001-01-01T00:00:13.533604,36,0,0
2001-01-01T00:00:13.550271,36,0,0
2001-01-01T00:00:13.566938,35,0,0
2001-01-01T00:00:13.583605,33,0,0
2001-01-01T00:00:13.600272,31,0,0
2001-01-01T00:00:13.616939,29,0,0
2001-01-01T00:00:13.633606,27,0,0
2001-01-01T00:00:13.650273,25,0,0
2001-01-01T00:00:13.666940,27,0,0
2001-01-01T00:00:13.683607,25,0,0
2001-01-01T00:00:13.700274,22,0,0
2001-01-01T00:00:13.716941,21,0,0
2001-01-01T00:00:13.733608,20,0,0
2001-01-01T00:00:13.750275,19,0,0
2001-01-01T00:00:13.766942,17,0,0
2001-01-01T00:00:13.783609,16,0,0
2001-01-01T00:00:13.800276,15,0,0
2001-01-01T00:00:13.816943,15,0,0
2001-01-01T00:00:13.833610,14,0,0
2001-01-01T00:00:13.850277,13,0,0
2001-01-01T00:00:13.866944,14,0,0
2001-01-01T00:00:13.883611,17,0,0
2001-01-01T00:00:13.900278,23,0,0
2001-01-01T00:00:13.916945,31,0,0
2001-01-01T00:00:13.933612,41,0,0
2001-01-01T00:00:13.950279,51,0,0
2001-01-01T00:00:13.966946,60,0,0
2001-01-01T00:00:13.983613,65,0,0
2001-01-01T00:00:14.000280,67,0,0
2001-01-01T00:00:14.016947,65,0,0
2001-01-01T00:00:14.033614,61,0,0
2001-01-01T00:00:14.050281,56,0,0
2001-01-01T00:00:14.066948,56,0,0
2001-01-01T00:00:14.083615,51,0,0
2001-01-01T00:00:14.100282,47,0,0
2001-01-01T00:00:14.116949,44,0,0
2001-01-01T00:00:14.133616,41,0,0
2001-01-01T00:00:14.150283,40,0,0
2001-01-01T00:00:14.166950,38,0,0
2001-01-01T00:00:14.183617,37,0,0
2001-01-01T00:00:14.200284,37,0,0
2001-01-01T00:00:14.216951,34,0,0
2001-01-01T00:00:14.233618,35,0,0
2001-01-01T00:00:14.250285,36,0,0
2001-01-01T00:00:14.266952,36,0,0
2001-01-01T00:00:14.283619,36,0,0
2001-01-01T00:00:14.300286,34,0,0
2001-01-01T00:00:14.316953,33,0,0
2001-01-01T00:00:14.333620,31,0,0
2001-01-01T00:00:14.350287,29,0,0
2001-01-01T00:00:14.366954,27,0,0
2001-01-01T00:00:14.383621,25,0,0
2001-01-01T00:00:14.400288,24,0,0
2001-01-01T00:00:14.416955,22,0,0
2001-01-01T00:00:14.433622,21,0,0
2001-01-01T00:00:14.450289,20,0,0
2001-01-01T00:00:14.466956,19,0,0
2001-01-01T00:00:14.483623,17,0,0
2001-01-01T00:00:14.500290,16,0,0
2001-01-01T00:00:14.516957,19,0,0
2001-01-01T00:00:14.533624,18,0,0
2001-01-01T00:00:14.550291,17,0,0
2001-01-01T00:00:14.566958,14,0,0
2001-01-01T00:00:14.583625,15,0,0
2001-01-01T00:00:14.600292,19,0,0
2001-01-01T00:00:14.616959,26,0,0
2001-01-01T00:00:14.633626,34,0,0
2001-01-01T00:00:14.650293,43,0,0
2001-01-01T00:00:14.666960,54,0,0
2001-01-01T00:00:14.683627,62,0,0
2001-01-01T00:00:14.700294,67,0,0
2001-01-01T00:00:14.716961,68,0,0
2001-01-01T00:00:14.733628,67,0,0
2001-01-01T00:00:14.750295,63,0,0
2001-01-01T00:00:14.766962,59,0,0
2001-01-01T00:00:14.783629,54,0,0
2001-01-01T00:00:14.800296,50,0,0
2001-01-01T00:00:14.816963,46,0,0
2001-01-01T00:00:14.833630,48,0,0
2001-01-01T00:00:14.850297,44,0,0
2001-01-01T00:00:14.866964,41,0,0
2001-01-01T00:00:14.883631,39,0,0
2001-01-01T00:00:14.900298,38,0,0
2001-01-01T00:00:14.916965,37,0,0
2001-01-01T00:00:14.933632,38,0,0
2001-01-01T00:00:14.950299,38,0,0
2001-01-01T00:00:14.966966,38,0,0
2001-01-01T00:00:14.983633,38,0,0
2001-01-01T00:00:15.000300,37,0,0
2001-01-01T00:00:15.016967,36,0,0
2001-01-01T00:00:15.033634,35,0,0
2001-01-01T00:00:15.050301,33,0,0
2001-01-01T00:00:15.066968,31,0,0
2001-01-01T00:00:15.083635,25,0,0
2001-01-01T00:00:15.100302,23,0,0
2001-01-01T00:00:15.116969,22,0,0
2001-01-01T00:00:15.133636,20,0,0
2001-01-01T00:00:15.150303,18,0,0
2001-01-01T00:00:15.166970,17,0,0
2001-01-01T00:00:15.183637,16,0,0
2001-01-01T00:00:15.200304,15,0,0
2001-01-01T00:00:15.216971,14,0,0
2001-01-01T00:00:15.233638,13,0,0
2001-01-01T00:00:15.250305,11,0,0
2001-01-01T00:00:15.266972,10,0,0
2001-01-01T00:00:15.283639,10,0,0
2001-01-01T00:00:15.300306,13,0,0
2001-01-01T00:00:15.316973,17,0,0
2001-01-01T00:00:15.333640,26,0,0
2001-01-01T00:00:15.350307,37,0,0
2001-01-01T00:00:15.366974,47,0,0
2001-01-01T00:00:15.383641,61,0,0
2001-01-01T00:00:15.400308,69,0,0
2001-01-01T00:00:15.416975,72,0,0
2001-01-01T00:00:15.433642,72,0,0
2001-01-01T00:00:15.450309,69,0,0
2001-01-01T00:00:15.466976,65,0,0
2001-01-01T00:00:15.483643,61,0,0
2001-01-01T00:00:15.500310,56,0,0
2001-01-01T00:00:15.516977,51,0,0
2001-01-01T00:00:15.533644,47,0,0
2001-01-01T00:00:15.550311,44,0,0
2001-01-01T00:00:15.566978,41,0,0
2001-01-01T00:00:15.583645,44,0,0
2001-01-01T00:00:15.600312,41,0,0
2001-01-01T00:00:15.616979,40,0,0
2001-01-01T00:00:15.633646,40,0,0
2001-01-01T00:00:15.650313,40,0,0
2001-01-01T00:00:15.666980,40,0,0
2001-01-01T00:00:15.683647,40,0,0
2001-01-01T00:00:15.700314,39,0,0
2001-01-01T00:00:15.716981,39,0,0
2001-01-01T00:00:15.733648,38,0,0
2001-01-01T00:00:15.750315,36,0,0
2001-01-01T00:00:15.766982,33,0,0
2001-01-01T00:00:15.783649,31,0,0
2001-01-01T00:00:15.800316,29,0,0
2001-01-01T00:00:15.816983,27,0,0
2001-01-01T00:00:15.833650,22,0,0
2001-01-01T00:00:15.850317,20,0,0
2001-01-01T00:00:15.866984,18,0,0
2001-01-01T00:00:15.883651,17,0,0
2001-01-01T00:00:15.900318,15,0,0
2001-01-01T00:00:15.916985,14,0,0
2001-01-01T00:00:15.933652,13,0,0
2001-01-01T00:00:15.950319,12,0,0
2001-01-01T00:00:15.966986,11,0,0
2001-01-01T00:00:15.983653,11,0,0
2001-01-01T00:00:16.000320,12,0,0
2001-01-01T00:00:16.016987,18,0,0
2001-01-01T00:00:16.033654,30,0,0
2001-01-01T00:00:16.050321,39,0,0
2001-01-01T00:00:16.066988,49,0,0
2001-01-01T00:00:16.083655,58,0,0
2001-01-01T00:00:16.100322,66,0,0
2001-01-01T00:00:16.116989,70,0,0
2001-01-01T00:00:16.133656,70,0,0
2001-01-01T00:00:16.150323,68,0,0
2001-01-01T00:00:16.166990,64,0,0
2001-01-01T00:00:16.183657,59,0,0
2001-01-01T00:00:16.200324,54,0,0
2001-01-01T00:00:16.216991,49,0,0
2001-01-01T00:00:16.233658,45,0,0
2001-01-01T00:00:16.250325,42,0,0
2001-01-01T00:00:16.266992,39,0,0
2001-01-01T00:00:16.283659,36,0,0
2001-01-01T00:00:16.300326,34,0,0
2001-01-01T00:00:16.316993,33,0,0
2001-01-01T00:00:16.333660,32,0,0
2001-01-01T00:00:16.350327,38,0,0
2001-01-01T00:00:16.366994,38,0,0
2001-01-01T00:00:16.383661,38,0,0
2001-01-01T00:00:16.400328,38,0,0
2001-01-01T00:00:16.416995,37,0,0
2001-01-01T00:00:16.433662,36,0,0
2001-01-01T00:00:16.450329,34,0,0
2001-01-01T00:00:16.466996,31,0,0
2001-01-01T00:00:16.483663,29,0,0
2001-01-01T00:00:16.500330,26,0,0
2001-01-01T00:00:16.516997,24,0,0
2001-01-01T00:00:16.533664,22,0,0
2001-01-01T00:00:16.550331,20,0,0
2001-01-01T00:00:16.566998,18,0,0
2001-01-01T00:00:16.583665,17,0,0
2001-01-01T00:00:16.600332,12,0,0
2001-01-01T00:00:16.616999,11,0,0
2001-01-01T00:00:16.633666,10,0,0
2001-01-01T00:00:16.650333,9,0,0
2001-01-01T00:00:16.667000,9,0,0
2001-01-01T00:00:16.683667,8,0,0
2001-01-01T00:00:16.700334,9,0,0
2001-01-01T00:00:16.717001,14,0,0
2001-01-01T00:00:16.733668,19,0,0
2001-01-01T00:00:16.750335,29,0,0
2001-01-01T00:00:16.767002,40,0,0
2001-01-01T00:00:16.783669,49,0,0
2001-01-01T00:00:16.800336,62,0,0
2001-01-01T00:00:16.817003,67,0,0
2001-01-01T00:00:16.833670,68,0,0
2001-01-01T00:00:16.850337,66,0,0
2001-01-01T00:00:16.867004,61,0,0
2001-01-01T00:00:16.883671,56,0,0
2001-01-01T00:00:16.900338,50,0,0
2001-01-01T00:00:16.917005,45,0,0
2001-01-01T00:00:16.933672,40,0,0
2001-01-01T00:00:16.950339,37,0,0
2001-01-01T00:00:16.967006,33,0,0
2001-01-01T00:00:16.983673,31,0,0
2001-01-01T00:00:17.000340,29,0,0
2001-01-01T00:00:17.017007,28,0,0
2001-01-01T00:00:17.033674,28,0,0
2001-01-01T00:00:17.050341,29,0,0
2001-01-01T00:00:17.067008,30,0,0
2001-01-01T00:00:17.083675,31,0,0
2001-01-01T00:00:17.100342,37,0,0
2001-01-01T00:00:17.117009,36,0,0
2001-01-01T00:00:17.133676,35,0,0
2001-01-01T00:00:17.150343,34,0,0
2001-01-01T00:00:17.167010,32,0,0
2001-01-01T00:00:17.183677,30,0,0
2001-01-01T00:00:17.200344,27,0,0
2001-01-01T00:00:17.217011,25,0,0
2001-01-01T00:00:17.233678,23,0,0
2001-01-01T00:00:17.250345,21,0,0
2001-01-01T00:00:17.267012,19,0,0
2001-01-01T00:00:17.283679,18,0,0
2001-01-01T00:00:17.300346,16,0,0
2001-01-01T00:00:17.317013,14,0,0
2001-01-01T00:00:17.333680,13,0,0
2001-01-01T00:00:17.350347,9,0,0
2001-01-01T00:00:17.367014,8,0,0
2001-01-01T00:00:17.383681,10,0,0
2001-01-01T00:00:17.400348,14,0,0
2001-01-01T00:00:17.417015,20,0,0
2001-01-01T00:00:17.433682,30,0,0
2001-01-01T00:00:17.450349,40,0,0
2001-01-01T00:00:17.467016,51,0,0
2001-01-01T00:00:17.483683,59,0,0
2001-01-01T00:00:17.500350,62,0,0
2001-01-01T00:00:17.517017,63,0,0
2001-01-01T00:00:17.533684,61,0,0
2001-01-01T00:00:17.550351,60,0,0
2001-01-01T00:00:17.567018,54,0,0
2001-01-01T00:00:17.583685,48,0,0
2001-01-01T00:00:17.600352,43,0,0
2001-01-01T00:00:17.617019,40,0,0
2001-01-01T00:00:17.633686,35,0,0
2001-01-01T00:00:17.650353,33,0,0
2001-01-01T00:00:17.667020,31,0,0
2001-01-01T00:00:17.683687,30,0,0
2001-01-01T00:00:17.700354,30,0,0
2001-01-01T00:00:17.717021,31,0,0
2001-01-01T00:00:17.733688,32,0,0
2001-01-01T00:00:17.750355,33,0,0
2001-01-01T00:00:17.767022,34,0,0
2001-01-01T00:00:17.783689,35,0,0
2001-01-01T00:00:17.800356,34,0,0
2001-01-01T00:00:17.817023,33,0,0
2001-01-01T00:00:17.833690,31,0,0
2001-01-01T00:00:17.850357,29,0,0
2001-01-01T00:00:17.867024,32,0,0
2001-01-01T00:00:17.883691,30,0,0
2001-01-01T00:00:17.900358,28,0,0
2001-01-01T00:00:17.917025,26,0,0
2001-01-01T00:00:17.933692,24,0,0
2001-01-01T00:00:17.950359,22,0,0
2001-01-01T00:00:17.967026,21,0,0
2001-01-01T00:00:17.983693,19,0,0
2001-01-01T00:00:18.000360,18,0,0
2001-01-01T00:00:18.017027,16,0,0
2001-01-01T00:00:18.033694,15,0,0
2001-01-01T00:00:18.050361,16,0,0
2001-01-01T00:00:18.067028,20,0,0
2001-01-01T00:00:18.083695,27,0,0
2001-01-01T00:00:18.100362,36,0,0
2001-01-01T00:00:18.117029,46,0,0
2001-01-01T00:00:18.133696,57,0,0
2001-01-01T00:00:18.150363,65,0,0
2001-01-01T00:00:18.167030,71,0,0
2001-01-01T00:00:18.183697,72,0,0
2001-01-01T00:00:18.200364,70,0,0
2001-01-01T00:00:18.217031,63,0,0
2001-01-01T00:00:18.233698,58,0,0
2001-01-01T00:00:18.250365,54,0,0
2001-01-01T00:00:18.267032,49,0,0
2001-01-01T00:00:18.283699,45,0,0
2001-01-01T00:00:18.300366,41,0,0
2001-01-01T00:00:18.317033,39,0,0
2001-01-01T00:00:18.333700,36,0,0
2001-01-01T00:00:18.350367,33,0,0
2001-01-01T00:00:18.367034,32,0,0
2001-01-01T00:00:18.383701,32,0,0
2001-01-01T00:00:18.400368,33,0,0
2001-01-01T00:00:18.417035,37,0,0
2001-01-01T00:00:18.433702,38,0,0
2001-01-01T00:00:18.450369,39,0,0
2001-01-01T00:00:18.467036,39,0,0
2001-01-01T00:00:18.483703,38,0,0
2001-01-01T00:00:18.500370,37,0,0
2001-01-01T00:00:18.517037,35,0,0
2001-01-01T00:00:18.533704,33,0,0
2001-01-01T00:00:18.550371,30,0,0
2001-01-01T00:00:18.567038,28,0,0
2001-01-01T00:00:18.583705,26,0,0
2001-01-01T00:00:18.600372,24,0,0
2001-01-01T00:00:18.617039,28,0,0
2001-01-01T00:00:18.633706,25,0,0
2001-01-01T00:00:18.650373,24,0,0
2001-01-01T00:00:18.667040,22,0,0
2001-01-01T00:00:18.683707,21,0,0
2001-01-01T00:00:18.700374,21,0,0
2001-01-01T00:00:18.717041,23,0,0
2001-01-01T00:00:18.733708,28,0,0
2001-01-01T00:00:18.750375,36,0,0
2001-01-01T00:00:18.767042,46,0,0
2001-01-01T00:00:18.783709,56,0,0
2001-01-01T00:00:18.800376,67,0,0
2001-01-01T00:00:18.817043,74,0,0
2001-01-01T00:00:18.833710,77,0,0
2001-01-01T00:00:18.850377,77,0,0
2001-01-01T00:00:18.867044,72,0,0
2001-01-01T00:00:18.883711,68,0,0
2001-01-01T00:00:18.900378,63,0,0
2001-01-01T00:00:18.917045,59,0,0
2001-01-01T00:00:18.933712,55,0,0
2001-01-01T00:00:18.950379,51,0,0
2001-01-01T00:00:18.967046,48,0,0
2001-01-01T00:00:18.983713,45,0,0
2001-01-01T00:00:19.000380,42,0,0
2001-01-01T00:00:19.017047,39,0,0
2001-01-01T00:00:19.033714,39,0,0
2001-01-01T00:00:19.050381,39,0,0
2001-01-01T00:00:19.067048,42,0,0
2001-01-01T00:00:19.083715,43,0,0
2001-01-01T00:00:19.100382,43,0,0
2001-01-01T00:00:19.117049,44,0,0
2001-01-01T00:00:19.133716,43,0,0
2001-01-01T00:00:19.150383,42,0,0
2001-01-01T00:00:19.167050,41,0,0
2001-01-01T00:00:19.183717,39,0,0
2001-01-01T00:00:19.200384,37,0,0
2001-01-01T00:00:19.217051,35,0,0
2001-01-01T00:00:19.233718,33,0,0
2001-01-01T00:00:19.250385,31,0,0
2001-01-01T00:00:19.267052,29,0,0
2001-01-01T00:00:19.283719,27,0,0
2001-01-01T00:00:19.300386,25,0,0
2001-01-01T00:00:19.317053,23,0,0
2001-01-01T00:00:19.333720,21,0,0
2001-01-01T00:00:19.350387,20,0,0
2001-01-01T00:00:19.367054,21,0,0
2001-01-01T00:00:19.383721,31,0,0
2001-01-01T00:00:19.400388,38,0,0
2001-01-01T00:00:19.417055,47,0,0
2001-01-01T00:00:19.433722,57,0,0
2001-01-01T00:00:19.450389,68,0,0
2001-01-01T00:00:19.467056,76,0,0
2001-01-01T00:00:19.483723,81,0,0
2001-01-01T00:00:19.500390,82,0,0
2001-01-01T00:00:19.517057,80,0,0
2001-01-01T00:00:19.533724,76,0,0
2001-01-01T00:00:19.550391,72,0,0
2001-01-01T00:00:19.567058,67,0,0
2001-01-01T00:00:19.583725,63,0,0
2001-01-01T00:00:19.600392,58,0,0
2001-01-01T00:00:19.617059,55,0,0
2001-01-01T00:00:19.633726,49,0,0
2001-01-01T00:00:19.650393,46,0,0
2001-01-01T00:00:19.667060,45,0,0
2001-01-01T00:00:19.683727,43,0,0
2001-01-01T00:00:19.700394,43,0,0
2001-01-01T00:00:19.717061,44,0,0
2001-01-01T00:00:19.733728,44,0,0
2001-01-01T00:00:19.750395,45,0,0
2001-01-01T00:00:19.767062,46,0,0
2001-01-01T00:00:19.783729,46,0,0
2001-01-01T00:00:19.800396,44,0,0
2001-01-01T00:00:19.817063,42,0,0
2001-01-01T00:00:19.833730,40,0,0
2001-01-01T00:00:19.850397,38,0,0
2001-01-01T00:00:19.867064,34,0,0
2001-01-01T00:00:19.883731,32,0,0
2001-01-01T00:00:19.900398,31,0,0
2001-01-01T00:00:19.917065,29,0,0
2001-01-01T00:00:19.933732,30,0,0
2001-01-01T00:00:19.950399,29,0,0
2001-01-01T00:00:19.967066,27,0,0
2001-01-01T00:00:19.983733,25,0,0
2001-01-01T00:00:20.000400,26,0,0
2001-01-01T00:00:20.017067,24,0,0
2001-01-01T00:00:20.033734,21,0,0
2001-01-01T00:00:20.050401,18,0,0
2001-01-01T00:00:20.067068,17,0,0
2001-01-01T00:00:20.083735,16,0,0
2001-01-01T00:00:20.100402,19,0,0
2001-01-01T00:00:20.117069,25,0,0
2001-01-01T00:00:20.133736,35,0,0
2001-01-01T00:00:20.150403,44,0,0
2001-01-01T00:00:20.167070,55,0,0
2001-01-01T00:00:20.183737,63,0,0
2001-01-01T00:00:20.200404,71,0,0
2001-01-01T00:00:20.217071,75,0,0
2001-01-01T00:00:20.233738,74,0,0
2001-01-01T00:00:20.250405,72,0,0
2001-01-01T00:00:20.267072,68,0,0
2001-01-01T00:00:20.283739,64,0,0
2001-01-01T00:00:20.300406,59,0,0
2001-01-01T00:00:20.317073,55,0,0
2001-01-01T00:00:20.333740,52,0,0
2001-01-01T00:00:20.350407,48,0,0
2001-01-01T00:00:20.367074,45,0,0
2001-01-01T00:00:20.383741,46,0,0
2001-01-01T00:00:20.400408,43,0,0
2001-01-01T00:00:20.417075,42,0,0
2001-01-01T00:00:20.433742,40,0,0
2001-01-01T00:00:20.450409,40,0,0
2001-01-01T00:00:20.467076,40,0,0
2001-01-01T00:00:20.483743,40,0,0
2001-01-01T00:00:20.500410,40,0,0
2001-01-01T00:00:20.517077,40,0,0
2001-01-01T00:00:20.533744,39,0,0
2001-01-01T00:00:20.550411,37,0,0
2001-01-01T00:00:20.567078,35,0,0
2001-01-01T00:00:20.583745,33,0,0
2001-01-01T00:00:20.600412,30,0,0
2001-01-01T00:00:20.617079,28,0,0
2001-01-01T00:00:20.633746,26,0,0
2001-01-01T00:00:20.650413,24,0,0
2001-01-01T00:00:20.667080,22,0,0
2001-01-01T00:00:20.683747,20,0,0
2001-01-01T00:00:20.700414,24,0,0
2001-01-01T00:00:20.717081,22,0,0
2001-01-01T00:00:20.733748,22,0,0
2001-01-01T00:00:20.750415,24,0,0
2001-01-01T00:00:20.767082,31,0,0
2001-01-01T00:00:20.783749,40,0,0
2001-01-01T00:00:20.800416,50,0,0
2001-01-01T00:00:20.817083,60,0,0
2001-01-01T00:00:20.833750,70,0,0
2001-01-01T00:00:20.850417,75,0,0
2001-01-01T00:00:20.867084,78,0,0
2001-01-01T00:00:20.883751,77,0,0
2001-01-01T00:00:20.900418,74,0,0
2001-01-01T00:00:20.917085,69,0,0
2001-01-01T00:00:20.933752,65,0,0
2001-01-01T00:00:20.950419,58,0,0
2001-01-01T00:00:20.967086,54,0,0
2001-01-01T00:00:20.983753,50,0,0
2001-01-01T00:00:21.000420,47,0,0
2001-01-01T00:00:21.017087,44,0,0
2001-01-01T00:00:21.033754,42,0,0
2001-01-01T00:00:21.050421,40,0,0
2001-01-01T00:00:21.067088,40,0,0
2001-01-01T00:00:21.083755,40,0,0
2001-01-01T00:00:21.100422,40,0,0
2001-01-01T00:00:21.117089,40,0,0
2001-01-01T00:00:21.133756,40,0,0
2001-01-01T00:00:21.150423,43,0,0
